uwi,tvd_ss,interval velocity,average velocity,twt picked,vp
NO 15/6-9 S,3009.46,4288.571428571491,,,4485.585861221448
NO 15/6-9 S,3009.61,4288.571428571491,,,4519.475782326745
NO 15/6-9 S,3009.76,4288.571428571491,,,4586.652750208455
NO 15/6-9 S,3009.91,4288.571428571491,,,4584.45826533605
NO 15/6-9 S,3010.06,4288.571428571491,,,4625.286538625544
NO 15/6-9 S,3010.21,4288.571428571491,,,4529.1005857072105
NO 15/6-9 S,3010.36,4288.571428571491,,,4488.6119144371605
NO 15/6-9 S,3010.51,4288.571428571491,,,4468.13179757428
NO 15/6-9 S,3010.66,4288.571428571491,,,4470.142221798543
NO 15/6-9 S,3010.81,4288.571428571491,,,4523.160496069614
NO 15/6-9 S,3010.96,4288.571428571491,,,4540.165945448595
NO 15/6-9 S,3011.12,4288.571428571491,,,4741.515091411839
NO 15/6-9 S,3011.27,4288.571428571491,,,4831.398766027786
NO 15/6-9 S,3011.42,4288.571428571491,,,4854.198077081417
NO 15/6-9 S,3011.57,4288.571428571491,,,4916.596901963252
NO 15/6-9 S,3011.72,4288.571428571491,,,4984.588333185061
NO 15/6-9 S,3011.87,4288.571428571491,,,5010.154274287866
NO 15/6-9 S,3012.02,4288.571428571491,,,4871.088745867247
NO 15/6-9 S,3012.17,4288.571428571491,,,4788.118679365235
NO 15/6-9 S,3012.32,4288.571428571491,,,4745.474867432638
NO 15/6-9 S,3012.47,4288.571428571491,,,4672.398632863518
NO 15/6-9 S,3012.62,4288.571428571491,,,4506.982940152798
NO 15/6-9 S,3012.77,4288.571428571491,,,4513.752729280275
NO 15/6-9 S,3012.93,4288.571428571491,,,4436.333806755744
NO 15/6-9 S,3013.08,4288.571428571491,,,4380.53953932763
NO 15/6-9 S,3013.23,4288.571428571491,,,4332.621369546164
NO 15/6-9 S,3013.38,4288.571428571491,,,4246.502208515519
NO 15/6-9 S,3013.51,4288.571428571491,2294.084957369062,2627.2,
NO 15/6-9 S,3013.53,4169.444444444221,,,4264.391130849932
NO 15/6-9 S,3013.68,4169.444444444221,,,4249.310741722209
NO 15/6-9 S,3013.83,4169.444444444221,,,4256.240181532555
NO 15/6-9 S,3013.98,4169.444444444221,,,4229.230979283429
NO 15/6-9 S,3014.13,4169.444444444221,,,4245.072136978785
NO 15/6-9 S,3014.28,4169.444444444221,,,4138.889620647954
NO 15/6-9 S,3014.43,4169.444444444221,,,4033.20620176908
NO 15/6-9 S,3014.58,4169.444444444221,,,4021.5352685872313
NO 15/6-9 S,3014.73,4169.444444444221,,,4093.261910747552
NO 15/6-9 S,3014.89,4169.444444444221,,,4155.984119450183
NO 15/6-9 S,3015.04,4169.444444444221,,,4247.51827457112
NO 15/6-9 S,3015.19,4169.444444444221,,,4306.320684128552
NO 15/6-9 S,3015.34,4169.444444444221,,,4233.6814360291855
NO 15/6-9 S,3015.49,4169.444444444221,,,4241.082733951092
NO 15/6-9 S,3015.64,4169.444444444221,,,4215.600876645821
NO 15/6-9 S,3015.79,4169.444444444221,,,4189.986180468808
NO 15/6-9 S,3015.94,4169.444444444221,,,4188.639387557158
NO 15/6-9 S,3016.09,4169.444444444221,,,4245.335249862634
NO 15/6-9 S,3016.24,4169.444444444221,,,4278.155929519908
NO 15/6-9 S,3016.39,4169.444444444221,,,4265.846788081885
NO 15/6-9 S,3016.54,4169.444444444221,,,4367.051228892228
NO 15/6-9 S,3016.7,4169.444444444221,,,4345.934070697284
NO 15/6-9 S,3016.85,4169.444444444221,,,4392.397923583229
NO 15/6-9 S,3017.0,4169.444444444221,,,4394.547934670604
NO 15/6-9 S,3017.15,4169.444444444221,,,4546.658064612366
NO 15/6-9 S,3017.3,4169.444444444221,,,4707.880494593121
NO 15/6-9 S,3017.45,4169.444444444221,,,5029.419131791572
NO 15/6-9 S,3017.6,4169.444444444221,,,4973.146152901076
NO 15/6-9 S,3017.75,4169.444444444221,,,4967.891254033967
NO 15/6-9 S,3017.9,4169.444444444221,,,4943.144112112065
NO 15/6-9 S,3018.05,4169.444444444221,,,4794.4821927771945
NO 15/6-9 S,3018.2,4169.444444444221,,,4600.529030651327
NO 15/6-9 S,3018.35,4169.444444444221,,,4701.506765048678
NO 15/6-9 S,3018.51,4169.444444444221,,,3714.185617888532
NO 15/6-9 S,3018.66,4169.444444444221,,,3623.3059885473576
NO 15/6-9 S,3018.81,4169.444444444221,,,3601.815939169961
NO 15/6-9 S,3018.96,4169.444444444221,,,3522.654842812507
NO 15/6-9 S,3019.11,4169.444444444221,,,3489.941000761192
NO 15/6-9 S,3019.26,4169.444444444221,,,3511.0644607474974
NO 15/6-9 S,3019.41,4169.444444444221,,,3630.372352570615
NO 15/6-9 S,3019.56,4169.444444444221,,,3705.0327180645145
NO 15/6-9 S,3019.71,4169.444444444221,,,3935.155658128963
NO 15/6-9 S,3019.86,4169.444444444221,,,4253.052137005209
NO 15/6-9 S,3020.01,4169.444444444221,,,4256.604545098432
NO 15/6-9 S,3020.16,4169.444444444221,,,4327.080125229787
NO 15/6-9 S,3020.32,4169.444444444221,,,4352.791463159148
NO 15/6-9 S,3020.47,4169.444444444221,,,4211.267461630904
NO 15/6-9 S,3020.62,4169.444444444221,,,4196.419413396188
NO 15/6-9 S,3020.77,4169.444444444221,,,4106.341859695945
NO 15/6-9 S,3020.92,4169.444444444221,,,4008.5310167320654
NO 15/6-9 S,3021.07,4169.444444444221,,,4159.254696491761
NO 15/6-9 S,3021.22,4169.444444444221,,,4192.11321566442
NO 15/6-9 S,3021.37,4169.444444444221,,,4285.652218478838
NO 15/6-9 S,3021.52,4169.444444444221,,,3922.5784930735217
NO 15/6-9 S,3021.67,4169.444444444221,,,3937.949899148173
NO 15/6-9 S,3021.82,4169.444444444221,,,3918.501342935204
NO 15/6-9 S,3021.97,4169.444444444221,,,3906.194432365743
NO 15/6-9 S,3022.13,4169.444444444221,,,3897.6154726127297
NO 15/6-9 S,3022.28,4169.444444444221,,,3847.593877882319
NO 15/6-9 S,3022.43,4169.444444444221,,,3913.2265130340097
NO 15/6-9 S,3022.58,4169.444444444221,,,4044.757202434657
NO 15/6-9 S,3022.73,4169.444444444221,,,4089.375392183577
NO 15/6-9 S,3022.88,4169.444444444221,,,4121.514359042316
NO 15/6-9 S,3023.03,4169.444444444221,,,4110.436422350579
NO 15/6-9 S,3023.18,4169.444444444221,,,4352.061810700447
NO 15/6-9 S,3023.33,4169.444444444221,,,4425.5869783201415
NO 15/6-9 S,3023.48,4169.444444444221,,,4474.031243064371
NO 15/6-9 S,3023.63,4169.444444444221,,,4478.232966846972
NO 15/6-9 S,3023.78,4169.444444444221,,,4367.886689452857
NO 15/6-9 S,3023.94,4169.444444444221,,,4327.950137697823
NO 15/6-9 S,3024.09,4169.444444444221,,,4232.309937277667
NO 15/6-9 S,3024.24,4169.444444444221,,,4186.039804459204
NO 15/6-9 S,3024.39,4169.444444444221,,,4206.556846274775
NO 15/6-9 S,3024.54,4169.444444444221,,,4239.205221343397
NO 15/6-9 S,3024.69,4169.444444444221,,,4235.228009641535
NO 15/6-9 S,3024.84,4169.444444444221,,,4269.263932955748
NO 15/6-9 S,3024.99,4169.444444444221,,,4268.038413465942
NO 15/6-9 S,3025.14,4169.444444444221,,,4333.395651960655
NO 15/6-9 S,3025.29,4169.444444444221,,,4456.553429075151
NO 15/6-9 S,3025.44,4169.444444444221,,,4520.967320881885
NO 15/6-9 S,3025.59,4169.444444444221,,,4456.443962410304
NO 15/6-9 S,3025.75,4169.444444444221,,,4370.081060128904
NO 15/6-9 S,3025.9,4169.444444444221,,,4347.293403367356
NO 15/6-9 S,3026.05,4169.444444444221,,,4263.617452799111
NO 15/6-9 S,3026.2,4169.444444444221,,,4304.42570657261
NO 15/6-9 S,3026.35,4169.444444444221,,,4356.319493157663
NO 15/6-9 S,3026.5,4169.444444444221,,,4421.133890297569
NO 15/6-9 S,3026.65,4169.444444444221,,,4442.623474105321
NO 15/6-9 S,3026.8,4169.444444444221,,,4566.363965275858
NO 15/6-9 S,3026.95,4169.444444444221,,,4407.068544663934
NO 15/6-9 S,3027.1,4169.444444444221,,,4362.138810469935
NO 15/6-9 S,3027.25,4169.444444444221,,,4395.647501374361
NO 15/6-9 S,3027.4,4169.444444444221,,,4289.7754581214185
NO 15/6-9 S,3027.56,4169.444444444221,,,4181.788147978226
NO 15/6-9 S,3027.71,4169.444444444221,,,4142.263934783806
NO 15/6-9 S,3027.86,4169.444444444221,,,4139.356150855087
NO 15/6-9 S,3028.01,4169.444444444221,,,4050.554858240548
NO 15/6-9 S,3028.16,4169.444444444221,,,4035.3789403529154
NO 15/6-9 S,3028.31,4169.444444444221,,,4036.792556408812
NO 15/6-9 S,3028.46,4169.444444444221,,,4041.194194097975
NO 15/6-9 S,3028.52,4169.444444444221,2299.2104464014574,2634.4,
NO 15/6-9 S,3028.61,4318.840579710114,,,4088.14787184944
NO 15/6-9 S,3028.76,4318.840579710114,,,4134.680432475636
NO 15/6-9 S,3028.91,4318.840579710114,,,4156.149594659512
NO 15/6-9 S,3029.06,4318.840579710114,,,4111.044601866641
NO 15/6-9 S,3029.21,4318.840579710114,,,4084.2075699340153
NO 15/6-9 S,3029.36,4318.840579710114,,,4115.324127680901
NO 15/6-9 S,3029.52,4318.840579710114,,,4100.705690011674
NO 15/6-9 S,3029.67,4318.840579710114,,,4125.569448371572
NO 15/6-9 S,3029.82,4318.840579710114,,,4137.134610795803
NO 15/6-9 S,3029.97,4318.840579710114,,,4155.93481945272
NO 15/6-9 S,3030.12,4318.840579710114,,,4159.67473745465
NO 15/6-9 S,3030.27,4318.840579710114,,,4167.082509053972
NO 15/6-9 S,3030.42,4318.840579710114,,,4166.825018776687
NO 15/6-9 S,3030.57,4318.840579710114,,,4139.396063743983
NO 15/6-9 S,3030.72,4318.840579710114,,,4122.468141152335
NO 15/6-9 S,3030.87,4318.840579710114,,,4156.468681663046
NO 15/6-9 S,3031.02,4318.840579710114,,,4113.093333617615
NO 15/6-9 S,3031.17,4318.840579710114,,,4155.199425033822
NO 15/6-9 S,3031.33,4318.840579710114,,,4195.5119584479135
NO 15/6-9 S,3031.48,4318.840579710114,,,4161.105215756991
NO 15/6-9 S,3031.63,4318.840579710114,,,4131.549736444267
NO 15/6-9 S,3031.78,4318.840579710114,,,4123.687350359058
NO 15/6-9 S,3031.93,4318.840579710114,,,4151.170145132972
NO 15/6-9 S,3032.08,4318.840579710114,,,4159.92680275778
NO 15/6-9 S,3032.23,4318.840579710114,,,4186.639510284052
NO 15/6-9 S,3032.38,4318.840579710114,,,4204.748634525815
NO 15/6-9 S,3032.53,4318.840579710114,,,4251.905894497493
NO 15/6-9 S,3032.68,4318.840579710114,,,4314.119413636439
NO 15/6-9 S,3032.83,4318.840579710114,,,4356.653244134384
NO 15/6-9 S,3032.98,4318.840579710114,,,4262.723032507879
NO 15/6-9 S,3033.14,4318.840579710114,,,4354.256478563644
NO 15/6-9 S,3033.29,4318.840579710114,,,4307.542722118271
NO 15/6-9 S,3033.44,4318.840579710114,,,4445.234578733082
NO 15/6-9 S,3033.59,4318.840579710114,,,4462.223065476975
NO 15/6-9 S,3033.74,4318.840579710114,,,4480.987557908826
NO 15/6-9 S,3033.89,4318.840579710114,,,4192.754458102994
NO 15/6-9 S,3034.04,4318.840579710114,,,4420.33435014559
NO 15/6-9 S,3034.19,4318.840579710114,,,4265.616944239654
NO 15/6-9 S,3034.34,4318.840579710114,,,4187.4280715121495
NO 15/6-9 S,3034.49,4318.840579710114,,,4152.650789044523
NO 15/6-9 S,3034.64,4318.840579710114,,,4255.971555364912
NO 15/6-9 S,3034.79,4318.840579710114,,,4186.859771379324
NO 15/6-9 S,3034.95,4318.840579710114,,,4332.344247391639
NO 15/6-9 S,3035.1,4318.840579710114,,,4227.797854115174
NO 15/6-9 S,3035.25,4318.840579710114,,,4268.386269912135
NO 15/6-9 S,3035.4,4318.840579710114,,,4359.45602913627
NO 15/6-9 S,3035.55,4318.840579710114,,,4358.031753866145
NO 15/6-9 S,3035.7,4318.840579710114,,,4295.063537489295
NO 15/6-9 S,3035.85,4318.840579710114,,,4247.434816925527
NO 15/6-9 S,3036.0,4318.840579710114,,,4216.094775818705
NO 15/6-9 S,3036.15,4318.840579710114,,,4176.582281342969
NO 15/6-9 S,3036.3,4318.840579710114,,,4180.964431076088
NO 15/6-9 S,3036.45,4318.840579710114,,,4174.955853403164
NO 15/6-9 S,3036.6,4318.840579710114,,,4256.477337679558
NO 15/6-9 S,3036.75,4318.840579710114,,,4312.82529251299
NO 15/6-9 S,3036.9,4318.840579710114,,,4290.710260357991
NO 15/6-9 S,3037.05,4318.840579710114,,,4329.216458692416
NO 15/6-9 S,3037.2,4318.840579710114,,,4245.993470531302
NO 15/6-9 S,3037.35,4318.840579710114,,,4262.845843998024
NO 15/6-9 S,3037.5,4318.840579710114,,,4275.680384474566
NO 15/6-9 S,3037.65,4318.840579710114,,,4316.1188915164485
NO 15/6-9 S,3037.8,4318.840579710114,,,4310.566715070975
NO 15/6-9 S,3037.95,4318.840579710114,,,4277.43667590404
NO 15/6-9 S,3038.1,4318.840579710114,,,4155.373901852468
NO 15/6-9 S,3038.25,4318.840579710114,,,4122.882457540939
NO 15/6-9 S,3038.4,4318.840579710114,,,4109.281543083754
NO 15/6-9 S,3038.55,4318.840579710114,,,4139.923998166915
NO 15/6-9 S,3038.7,4318.840579710114,,,4155.9824194308
NO 15/6-9 S,3038.85,4318.840579710114,,,4212.684742051149
NO 15/6-9 S,3039.0,4318.840579710114,,,4233.985484708686
NO 15/6-9 S,3039.15,4318.840579710114,,,4260.689325854948
NO 15/6-9 S,3039.3,4318.840579710114,,,4320.064630888179
NO 15/6-9 S,3039.45,4318.840579710114,,,4310.759970859942
NO 15/6-9 S,3039.6,4318.840579710114,,,4353.257723568991
NO 15/6-9 S,3039.75,4318.840579710114,,,4342.394996102102
NO 15/6-9 S,3039.9,4318.840579710114,,,4313.690802625295
NO 15/6-9 S,3040.05,4318.840579710114,,,4293.053886699716
NO 15/6-9 S,3040.2,4318.840579710114,,,4269.583281387671
NO 15/6-9 S,3040.35,4318.840579710114,,,4260.231369140242
NO 15/6-9 S,3040.5,4318.840579710114,,,4221.713068113352
NO 15/6-9 S,3040.65,4318.840579710114,,,4160.793936270779
NO 15/6-9 S,3040.8,4318.840579710114,,,4168.670309056026
NO 15/6-9 S,3040.95,4318.840579710114,,,4174.093668414819
NO 15/6-9 S,3041.1,4318.840579710114,,,4190.290321955347
NO 15/6-9 S,3041.25,4318.840579710114,,,4247.002783681812
NO 15/6-9 S,3041.4,4318.840579710114,,,4259.685999091324
NO 15/6-9 S,3041.55,4318.840579710114,,,4266.298787044225
NO 15/6-9 S,3041.7,4318.840579710114,,,4219.894726917571
NO 15/6-9 S,3041.85,4318.840579710114,,,4126.016224394638
NO 15/6-9 S,3042.0,4318.840579710114,,,4167.2579852620165
NO 15/6-9 S,3042.15,4318.840579710114,,,4168.618997250189
NO 15/6-9 S,3042.3,4318.840579710114,,,4077.864740116396
NO 15/6-9 S,3042.45,4318.840579710114,,,4028.037679596562
NO 15/6-9 S,3042.6,4318.840579710114,,,4052.79537172896
NO 15/6-9 S,3042.75,4318.840579710114,,,4038.359111878976
NO 15/6-9 S,3042.9,4318.840579710114,,,4052.3874784417767
NO 15/6-9 S,3043.05,4318.840579710114,,,4008.435600168544
NO 15/6-9 S,3043.2,4318.840579710114,,,4057.427508426684
NO 15/6-9 S,3043.35,4318.840579710114,,,4078.736201982015
NO 15/6-9 S,3043.42,4318.840579710114,2304.486427138152,2641.3,
NO 15/6-9 S,3043.5,4054.794520548022,,,4130.896845081746
NO 15/6-9 S,3043.65,4054.794520548022,,,4206.998109473324
NO 15/6-9 S,3043.8,4054.794520548022,,,4223.679293038122
NO 15/6-9 S,3043.95,4054.794520548022,,,4218.770372383995
NO 15/6-9 S,3044.1,4054.794520548022,,,4216.78129542067
NO 15/6-9 S,3044.25,4054.794520548022,,,4198.790698686762
NO 15/6-9 S,3044.4,4054.794520548022,,,4256.2615779950165
NO 15/6-9 S,3044.55,4054.794520548022,,,4261.520926752174
NO 15/6-9 S,3044.7,4054.794520548022,,,4229.9153267540205
NO 15/6-9 S,3044.85,4054.794520548022,,,4225.029390152771
NO 15/6-9 S,3044.99,4054.794520548022,,,4188.711916115823
NO 15/6-9 S,3045.14,4054.794520548022,,,4120.837335759688
NO 15/6-9 S,3045.29,4054.794520548022,,,4065.7081395130144
NO 15/6-9 S,3045.44,4054.794520548022,,,4011.477458207855
NO 15/6-9 S,3045.59,4054.794520548022,,,4023.899427861701
NO 15/6-9 S,3045.74,4054.794520548022,,,4034.418033213267
NO 15/6-9 S,3045.89,4054.794520548022,,,4043.127220950933
NO 15/6-9 S,3046.04,4054.794520548022,,,4026.514226290364
NO 15/6-9 S,3046.19,4054.794520548022,,,4102.645829676667
NO 15/6-9 S,3046.34,4054.794520548022,,,4131.390694150897
NO 15/6-9 S,3046.49,4054.794520548022,,,4128.919832307335
NO 15/6-9 S,3046.64,4054.794520548022,,,4119.233984653421
NO 15/6-9 S,3046.79,4054.794520548022,,,4114.071541922429
NO 15/6-9 S,3046.94,4054.794520548022,,,4054.88515881434
NO 15/6-9 S,3047.09,4054.794520548022,,,4059.6680635316734
NO 15/6-9 S,3047.24,4054.794520548022,,,4050.879471450604
NO 15/6-9 S,3047.39,4054.794520548022,,,4034.845818057047
NO 15/6-9 S,3047.54,4054.794520548022,,,4132.037579851491
NO 15/6-9 S,3047.69,4054.794520548022,,,4091.281757769274
NO 15/6-9 S,3047.84,4054.794520548022,,,4212.892030128813
NO 15/6-9 S,3047.99,4054.794520548022,,,4165.901277980423
NO 15/6-9 S,3048.14,4054.794520548022,,,4163.782550554509
NO 15/6-9 S,3048.29,4054.794520548022,,,4126.530136463864
NO 15/6-9 S,3048.44,4054.794520548022,,,4120.13268773774
NO 15/6-9 S,3048.59,4054.794520548022,,,4134.669214932396
NO 15/6-9 S,3048.74,4054.794520548022,,,4120.203420174371
NO 15/6-9 S,3048.89,4054.794520548022,,,4156.6993843093605
NO 15/6-9 S,3049.04,4054.794520548022,,,4453.627046725094
NO 15/6-9 S,3049.19,4054.794520548022,,,4769.789579981532
NO 15/6-9 S,3049.34,4054.794520548022,,,4908.3137301380775
NO 15/6-9 S,3049.49,4054.794520548022,,,5109.366938037528
NO 15/6-9 S,3049.64,4054.794520548022,,,5295.065252819389
NO 15/6-9 S,3049.79,4054.794520548022,,,5162.504566733247
NO 15/6-9 S,3049.94,4054.794520548022,,,4550.813233908218
NO 15/6-9 S,3050.09,4054.794520548022,,,4492.538450778773
NO 15/6-9 S,3050.24,4054.794520548022,,,4307.800850705869
NO 15/6-9 S,3050.39,4054.794520548022,,,4168.032992004979
NO 15/6-9 S,3050.54,4054.794520548022,,,3928.8932199522815
NO 15/6-9 S,3050.69,4054.794520548022,,,4006.0827266597703
NO 15/6-9 S,3050.84,4054.794520548022,,,4021.022772471456
NO 15/6-9 S,3050.99,4054.794520548022,,,4259.21218827786
NO 15/6-9 S,3051.14,4054.794520548022,,,4168.066620145136
NO 15/6-9 S,3051.29,4054.794520548022,,,4193.771506322097
NO 15/6-9 S,3051.44,4054.794520548022,,,4264.278372315992
NO 15/6-9 S,3051.59,4054.794520548022,,,4391.067807422288
NO 15/6-9 S,3051.74,4054.794520548022,,,5064.020483364743
NO 15/6-9 S,3051.89,4054.794520548022,,,5255.322824756708
NO 15/6-9 S,3052.04,4054.794520548022,,,5167.154393149249
NO 15/6-9 S,3052.19,4054.794520548022,,,5263.927777805602
NO 15/6-9 S,3052.34,4054.794520548022,,,5256.756691499438
NO 15/6-9 S,3052.49,4054.794520548022,,,5267.151551053439
NO 15/6-9 S,3052.64,4054.794520548022,,,5273.36370015737
NO 15/6-9 S,3052.79,4054.794520548022,,,5316.591883196849
NO 15/6-9 S,3052.94,4054.794520548022,,,5316.992535975176
NO 15/6-9 S,3053.09,4054.794520548022,,,5345.901580689088
NO 15/6-9 S,3053.24,4054.794520548022,,,5399.204573877345
NO 15/6-9 S,3053.39,4054.794520548022,,,5583.874912408459
NO 15/6-9 S,3053.54,4054.794520548022,,,5261.636061541117
NO 15/6-9 S,3053.69,4054.794520548022,,,5159.293176834774
NO 15/6-9 S,3053.84,4054.794520548022,,,5155.698543870377
NO 15/6-9 S,3053.99,4054.794520548022,,,5180.928810672578
NO 15/6-9 S,3054.13,4054.794520548022,,,5180.806404075024
NO 15/6-9 S,3054.28,4054.794520548022,,,5110.1961490447065
NO 15/6-9 S,3054.43,4054.794520548022,,,4927.8437886452975
NO 15/6-9 S,3054.58,4054.794520548022,,,5020.583899837374
NO 15/6-9 S,3054.73,4054.794520548022,,,4977.350442703315
NO 15/6-9 S,3054.88,4054.794520548022,,,4958.980220209309
NO 15/6-9 S,3055.03,4054.794520548022,,,4947.33554816413
NO 15/6-9 S,3055.18,4054.794520548022,,,4807.077380540264
NO 15/6-9 S,3055.33,4054.794520548022,,,4829.936478729106
NO 15/6-9 S,3055.48,4054.794520548022,,,5026.171379911608
NO 15/6-9 S,3055.63,4054.794520548022,,,4990.171915351753
NO 15/6-9 S,3055.78,4054.794520548022,,,5097.335187416538
NO 15/6-9 S,3055.93,4054.794520548022,,,5125.424070827712
NO 15/6-9 S,3056.08,4054.794520548022,,,5263.214242174854
NO 15/6-9 S,3056.23,4054.794520548022,,,5290.180640229881
NO 15/6-9 S,3056.38,4054.794520548022,,,5304.572618172059
NO 15/6-9 S,3056.53,4054.794520548022,,,5161.516693391515
NO 15/6-9 S,3056.68,4054.794520548022,,,5134.540803932978
NO 15/6-9 S,3056.83,4054.794520548022,,,5190.518244637571
NO 15/6-9 S,3056.98,4054.794520548022,,,5142.603483506466
NO 15/6-9 S,3057.13,4054.794520548022,,,5139.830193365876
NO 15/6-9 S,3057.28,4054.794520548022,,,5093.470531732923
NO 15/6-9 S,3057.43,4054.794520548022,,,5069.923526990107
NO 15/6-9 S,3057.58,4054.794520548022,,,4986.215926706553
NO 15/6-9 S,3057.73,4054.794520548022,,,4993.01911058407
NO 15/6-9 S,3057.88,4054.794520548022,,,5103.791323253346
NO 15/6-9 S,3058.03,4054.794520548022,,,5295.862902480369
NO 15/6-9 S,3058.18,4054.794520548022,,,5245.6632924385
NO 15/6-9 S,3058.22,4054.794520548022,2309.310579173903,2648.6,
NO 15/6-9 S,3058.33,4079.452054794509,,,5548.597559199605
NO 15/6-9 S,3058.48,4079.452054794509,,,5631.112264758345
NO 15/6-9 S,3058.63,4079.452054794509,,,5744.31142611012
NO 15/6-9 S,3058.78,4079.452054794509,,,5571.381960457445
NO 15/6-9 S,3058.93,4079.452054794509,,,5119.323228156548
NO 15/6-9 S,3059.08,4079.452054794509,,,5154.213806528942
NO 15/6-9 S,3059.23,4079.452054794509,,,5196.131813998939
NO 15/6-9 S,3059.38,4079.452054794509,,,5211.770050823307
NO 15/6-9 S,3059.53,4079.452054794509,,,5261.006688796956
NO 15/6-9 S,3059.68,4079.452054794509,,,5340.129266869281
NO 15/6-9 S,3059.83,4079.452054794509,,,5292.999105677645
NO 15/6-9 S,3059.98,4079.452054794509,,,5515.60202397984
NO 15/6-9 S,3060.13,4079.452054794509,,,5490.225039785219
NO 15/6-9 S,3060.28,4079.452054794509,,,5498.020946954742
NO 15/6-9 S,3060.43,4079.452054794509,,,5509.93469425828
NO 15/6-9 S,3060.58,4079.452054794509,,,5639.870926890952
NO 15/6-9 S,3060.73,4079.452054794509,,,5715.588705636681
NO 15/6-9 S,3060.88,4079.452054794509,,,5660.304828214021
NO 15/6-9 S,3061.03,4079.452054794509,,,5615.755214978591
NO 15/6-9 S,3061.18,4079.452054794509,,,5449.648767633806
NO 15/6-9 S,3061.33,4079.452054794509,,,5542.747347828126
NO 15/6-9 S,3061.48,4079.452054794509,,,5365.764521100236
NO 15/6-9 S,3061.63,4079.452054794509,,,5353.547541978715
NO 15/6-9 S,3061.78,4079.452054794509,,,5266.465349923621
NO 15/6-9 S,3061.93,4079.452054794509,,,5265.903962903711
NO 15/6-9 S,3062.08,4079.452054794509,,,5292.371397371839
NO 15/6-9 S,3062.23,4079.452054794509,,,5238.735429767086
NO 15/6-9 S,3062.38,4079.452054794509,,,5420.116849041388
NO 15/6-9 S,3062.53,4079.452054794509,,,5338.119426761633
NO 15/6-9 S,3062.68,4079.452054794509,,,4905.143094031658
NO 15/6-9 S,3062.83,4079.452054794509,,,4550.328152109946
NO 15/6-9 S,3062.98,4079.452054794509,,,4482.727380757687
NO 15/6-9 S,3063.13,4079.452054794509,,,4295.5580716326585
NO 15/6-9 S,3063.28,4079.452054794509,,,4167.55826616997
NO 15/6-9 S,3063.42,4079.452054794509,,,4163.65969294649
NO 15/6-9 S,3063.57,4079.452054794509,,,4214.36925700587
NO 15/6-9 S,3063.72,4079.452054794509,,,4180.1788754495965
NO 15/6-9 S,3063.87,4079.452054794509,,,4338.748655350903
NO 15/6-9 S,3064.02,4079.452054794509,,,4203.338427077112
NO 15/6-9 S,3064.17,4079.452054794509,,,4230.16893196284
